accession,catGRANULE,catGRANULE_rnk,PLAAC_NLLR,PLAAC_rnk,PScore,PScore_rnk,ESpritz,ESpritz_rnk,SaPS_8fea,PdPS_8fea,SaPS_8fea_rnk,PdPS_8fea_rnk,Hydropathy,FCR
Q9U489,0.960378,0.8889693458846246,0.094,0.9374697043141057,2.94,0.9215583048170571,0.04795117698343505,0.6787352160270336,0.7148708701133728,0.3254658579826355,0.9394158822109583,0.4706734250543085,0.4619974813523169,0.16826503923278116
Q9XTU6,-0.346965,0.1870625150856867,-0.517,0.031749878817256424,nan,nan,0.32222222222222224,0.9044170890658942,0.012621966190636158,0.19846715033054352,0.14554670528602462,0.32681631667873523,0.46481481481481485,0.26666666666666666
Q9XW13,-0.120131,0.2749215544291576,0.1,0.9389238972370334,2.8,0.9136614898657541,0.0,0.0002413709872073377,0.5397352576255798,0.2850755453109741,0.872797489741733,0.4330195510499638,0.43357440280517234,0.21301775147928995
P34388,0.0414921,0.3560222061308231,-0.306,0.3582161900145419,0.03,0.3356146354303764,0.0,0.0002413709872073377,0.3289516270160675,0.27115052938461304,0.7702148201786145,0.4175718078686942,0.458900226757368,0.2602040816326531
Q9XVF7,1.8617,0.982138546946657,-0.219,0.603247697527872,1.37,0.738878652276915,0.0,0.0002413709872073377,0.3858875632286072,0.602652907371521,0.799179338643495,0.7839729664494328,0.4349145299145305,0.25384615384615383
P91918,2.12386,0.9852763697803524,0.195,0.9607367910809501,4.62,0.9699921031850487,0.35625,0.911416847694907,0.9432490468025208,0.8064796328544617,0.9876900796524257,0.986483224716389,0.45284722222222223,0.21875
Q22888,-0.293287,0.20516533912623702,-0.32,0.3182258846340281,0.07,0.34956567517767834,0.0,0.0002413709872073377,0.14936891198158264,0.5843273401260376,0.6430123099203475,0.7523533671252716,0.4449685534591193,0.2641509433962264
Q20898,1.32788,0.9572773352643013,0.419,0.9876393601551139,2.87,0.9157673071861016,0.22076215505913271,0.8708665218440743,0.9388865232467651,0.8353222012519836,0.9855177407675597,0.9937243543326092,0.39607241933128806,0.22470433639947437
Q9NEU5,1.20642,0.942795076031861,-0.463,0.06277266117304896,2.13,0.8568044222163728,0.4657534246575342,0.926381848901762,0.6123266816139221,0.5353702902793884,0.9005551532705769,0.6874245715664977,0.37747336377473373,0.3835616438356164
Q20875,0.245261,0.48250060342746803,-0.079,0.8310712554532235,0.51,0.4985522505922611,0.04871447902571042,0.6818730388607289,0.1592281609773636,0.5153619050979614,0.6524257784214338,0.6611151339608979,0.45354082092918346,0.2516914749661705
O45499,-0.0735913,0.2983345401882694,-0.285,0.4209888511875909,nan,nan,0.4444444444444444,0.9230026550808593,0.014928651973605156,0.5884857773780823,0.1875452570601014,0.7600772387159064,0.41386514719848033,0.2905982905982906
Q9U2R0,1.14162,0.9309678976587015,-0.24,0.5453223460979156,-0.13,0.28612792840221113,0.20899470899470898,0.8633840212406468,0.3751017451286316,0.598255455493927,0.7938691769249336,0.7745594979483466,0.40014697236919405,0.3386243386243386
O45962,0.343813,0.5505672218199372,0.207,0.963402811439651,3.63,0.9499868386417478,0.0,0.0002413709872073377,0.8588908910751343,0.46184366941452026,0.9712768525223268,0.6029447260439296,0.46058590102707603,0.1796218487394958
P91424,-0.313396,0.1967173545739802,-0.353,0.22903538536112458,-0.14,0.2824427480916031,0.0,0.0002413709872073377,0.014960356056690216,0.25068944692611694,0.1882693700217234,0.39367608013516775,0.47205570693309123,0.24250681198910082
Q21278,1.39198,0.9635529809316921,-0.287,0.41299079011148815,5.29,0.976836009476178,0.3168469860896445,0.9032102341298576,0.669697105884552,0.6279457807540894,0.9203475742215785,0.8245232923002656,0.3504550918770368,0.3941267387944359
Q19869,0.571888,0.70263094376056,-0.489,0.045807077072224915,-0.13,0.28612792840221113,0.0,0.0002413709872073377,0.2440667450428009,0.649644672870636,0.724837074583635,0.852763697803524,0.41854460093896756,0.3380281690140845
P34619,0.268245,0.500362056480811,0.294,0.976490547746001,2.5,0.8910239536720189,0.045,0.6724595703596428,0.900718092918396,0.7563072443008423,0.9780352401641322,0.9642770938933141,0.4274777777777764,0.211
Q21568,-0.674246,0.1037895244991552,-0.349,0.23873000484730975,nan,nan,0.0,0.0002413709872073377,0.006288663949817419,0.10445448011159897,0.0024137098720733766,0.17644219164856384,0.48836805555555624,0.2421875
Q95Q18,0.632901,0.7424571566497707,-0.395,0.1471158507028599,-0.87,0.08976046327981048,0.030508474576271188,0.6425295679459329,0.020660042762756348,0.3389759361743927,0.2696113927105962,0.4829833454018827,0.45789077212805973,0.2745762711864407
O62255,0.463535,0.6338402124064687,0.112,0.9406204556471158,1.13,0.6870229007633588,0.11068702290076336,0.7871107892831282,0.42660218477249146,0.6992155313491821,0.8199372435433261,0.912140960656529,0.42715578173593177,0.22519083969465647
Q20870,0.62475,0.7359401399951726,0.554,0.9941832283082889,3.12,0.9312977099236641,0.17234468937875752,0.8421433743664012,0.9026836156845093,0.7634029388427734,0.9785179821385469,0.9669321747525947,0.38786461812513967,0.13827655310621242
P56570,-0.190962,0.2440260680666184,-0.455,0.06883179835191469,-0.06,0.3082390102658594,0.0,0.0002413709872073377,0.07418550550937653,0.16896440088748932,0.516051170649288,0.28143857108375575,0.46323935876174704,0.24378109452736318
Q9XVP0,0.251207,0.4866039102099928,-0.44,0.08361609306834707,2.47,0.888654909186628,0.0,0.0002413709872073377,0.2669016122817993,0.5545719861984253,0.7381124788800386,0.7132512671976828,0.46247240618101526,0.2980132450331126
O01322,-0.214158,0.23268163166787353,-0.195,0.6570528356761998,1.9,0.8317978415372467,0.06597938144329897,0.7195269128650736,0.01585668884217739,0.17256522178649902,0.20275162925416365,0.2877142167511465,0.4964032073310429,0.20824742268041238
P34307,1.28722,0.9514844315713251,0.001,0.8916626272418807,1.22,0.7104501184522243,0.03160270880361174,0.643977793869177,0.46149128675460815,0.5749071836471558,0.835626357711803,0.7378711078928313,0.39497115625783574,0.3239277652370203
D0PV95,3.5637,0.9961380642046826,0.446,0.9888511875908871,12.89,0.9989470913398263,0.25,0.8817282162684046,0.9835653305053711,0.8490369915962219,0.998551774076756,0.9956553222302679,0.40781544256120505,0.2457627118644068
O18650,0.707865,0.782766111513396,-0.265,0.4815802229762482,-0.8,0.10002632271650434,0.5136986301369864,0.9309678976587015,0.032829079777002335,0.6099132895469666,0.3620564808110065,0.797006999758629,0.42503805175038095,0.2876712328767123
Q22099,0.456691,0.6292541636495294,-0.381,0.17304895782840524,0.69,0.5596209528823375,0.07167832167832168,0.7328023171614771,0.23268850147724152,0.566259503364563,0.7168718320057929,0.7270094134685011,0.45143745143745023,0.27797202797202797
G5EFS4,0.108941,0.39946898382814383,-0.349,0.23873000484730975,-0.83,0.09502500658067912,0.0707395498392283,0.7303886072894038,0.02694585919380188,0.5244399905204773,0.32536809075549117,0.6707699734491914,0.4358699535548413,0.2958199356913183
D5MCN2,1.31107,0.9546222544050205,0.035,0.9074163839069317,1.98,0.8402211108186365,0.4747826086956522,0.927830074825006,0.7629727721214294,0.6003151535987854,0.9519671735457398,0.7789041757180787,0.3841835748792255,0.2791304347826087
Q965S8,0.586852,0.7132512671976828,-0.223,0.5913717886572952,0.82,0.5969992103185049,0.0,0.0002413709872073377,0.02045932412147522,0.48845988512039185,0.26671494086410813,0.6302196475983587,0.4490995582738695,0.2324159021406728
Q09568,0.605686,0.7258025585324644,-0.172,0.7043141056713524,0.25,0.413266649118189,0.0,0.0002413709872073377,0.3622484803199768,0.6660149097442627,0.7897658701424088,0.8730388607289404,0.4492400419287205,0.2806603773584906
P48162,-0.716833,0.09582428192131306,-0.405,0.12772661173048958,-0.98,0.0705448802316399,0.17006802721088435,0.8402124064687425,0.010289664380252361,0.36652979254722595,0.1076514602944726,0.5092927830074825,0.43786848072562284,0.2789115646258503
P91353,0.192366,0.44919140719285544,-0.328,0.2944740668928745,0.42,0.4653856277967886,0.0,0.0002413709872073377,0.19293229281902313,0.686794102191925,0.6859763456432537,0.8983828143857109,0.4083932853717024,0.3057553956834532
Q19052,0.926156,0.8747284576393918,0.204,0.9626757149781872,1.08,0.6780731771518821,0.07894736842105263,0.7434226405986001,0.3806741237640381,0.8200761675834656,0.795558773835385,0.9905865314989138,0.4440545808966845,0.22807017543859648
Q11189,-0.119053,0.2761284093651943,-0.432,0.08773630634997576,-0.87,0.08976046327981048,0.0,0.0002413709872073377,0.021617988124489784,0.3934493064880371,0.278783490224475,0.5319816558049723,0.46680555555555575,0.30625
O62203,1.26435,0.9497948346608738,0.45,0.9890935530780417,5.46,0.9781521453013952,0.4482758620689655,0.924209510016896,0.9331417083740234,0.8727725148200989,0.984310885831523,0.998551774076756,0.38362845604225254,0.3019571295433364
P34339,0.93349,0.8769007965242578,0.07,0.9251090644692196,5.64,0.9799947354566991,0.19144981412639406,0.85131547188028,0.44626253843307495,0.7326093912124634,0.8305575669804489,0.9437605599806903,0.3894774886410606,0.34572490706319703
Q17632,0.587129,0.7134926381848902,-0.225,0.5848279205041202,0.54,0.5093445643590419,0.0,0.0002413709872073377,0.03487502783536911,0.635193943977356,0.3743664011585807,0.8322471638909004,0.4579604578563962,0.2695109261186264
Q9XX15,-0.293679,0.20444122616461502,-0.407,0.12336403296170625,-0.9,0.08475914714398526,0.0,0.0002413709872073377,0.00832036416977644,0.13069291412830353,0.08061790972725079,0.22254405020516535,0.48297258297258283,0.24242424242424243
P48152,0.737285,0.797006999758629,-0.199,0.6488124091129424,-1.01,0.06607001842590156,0.1659919028340081,0.8380400675838764,0.013737961649894714,0.4358256757259369,0.16630461018585566,0.5737388365918417,0.46441745389113837,0.2550607287449393
O01541,1.36102,0.9606565290852039,-0.284,0.42317014057198254,1.23,0.7136088444327454,0.0,0.0002413709872073377,0.11891897022724152,0.7178798913955688,0.6005310161718561,0.9280714458122133,0.4612029384756646,0.26859504132231404
Q09285,0.764434,0.8107651460294473,-0.034,0.8688802714493457,0.83,0.6006843906291129,0.2768166089965398,0.8913830557566981,0.5306633710861206,0.7222951054573059,0.8686941829592083,0.9336229785179821,0.42190183262847497,0.26528258362168394
G5EG14,0.890691,0.8629012792662322,-0.212,0.6197285506543868,1.67,0.7959989470913398,0.1248097412480974,0.8042481293748491,0.5140106678009033,0.3396778106689453,0.8612116823557808,0.48322471638909004,0.3681718247928291,0.3911719939117199
Q22307,1.22808,0.9444846729423123,0.358,0.9832767813863306,8.55,0.9955251381942617,0.009223674096848577,0.6058411778904176,0.8360300064086914,0.7357193827629089,0.9678976587014241,0.9478638667632151,0.457203860278423,0.22598001537279017
P34498,1.01922,0.9036929761042722,-0.262,0.48982064953950555,2.32,0.8731245064490656,0.21839080459770116,0.869901037895245,0.41936755180358887,0.6749418377876282,0.8170407916968381,0.8846246681148926,0.4213576972197694,0.33244916003536695
P48158,1.40078,0.9642770938933141,-0.272,0.4602520601066408,-0.01,0.32561200315872596,0.0,0.0002413709872073377,0.3576420843601227,0.1657109260559082,0.7871107892831282,0.27757663528843834,0.4843650793650791,0.24285714285714285
Q09522,0.0588403,0.36712527154236063,-0.336,0.27193407658749397,0.2,0.3948407475651487,0.0,0.0002413709872073377,0.14105857908725739,0.17426928877830505,0.6302196475983587,0.29181752353367124,0.4826479076479078,0.2597402597402597
O45946,0.255568,0.4904658460053102,-0.377,0.17910809500727096,0.33,0.4390629112924454,0.22872340425531915,0.8747284576393918,0.30893221497535706,0.7325234413146973,0.7600772387159064,0.9432778180062756,0.4320921985815598,0.2872340425531915
Q95ZK7,0.89061,0.8626599082790248,-0.056,0.851672321861367,1.72,0.8060015793629902,0.048503611971104234,0.6806661839246922,0.5780946016311646,0.549944281578064,0.8896934588462467,0.7060101375814627,0.4139662882696941,0.24251805985552116
Q17339,-0.0058971,0.3326092203717113,-0.029,0.8715462918080465,2.56,0.8957620426428007,0.08639308855291576,0.7559739319333816,0.317865252494812,0.28179484605789185,0.7653874004344677,0.4289162442674391,0.45699544036476897,0.19438444924406048
P61866,0.137675,0.4175718078686942,-0.557,0.02084343189529811,-0.25,0.2511187154514346,0.0,0.0002413709872073377,0.13990727066993713,0.28690484166145325,0.6285300506879073,0.43470914796041515,0.4762289562289555,0.2787878787878788
Q19706,0.157964,0.4284335022930244,-0.453,0.07174018419777024,-0.02,0.32245327717820477,0.0,0.0002413709872073377,0.5737707018852234,0.6476063132286072,0.8880038619357953,0.850591358918658,0.4164546225614925,0.32061068702290074
Q22708,0.288795,0.5170166545981173,0.031,0.9064469219583131,0.58,0.5243485127665175,0.0,0.0002413709872073377,0.2720937132835388,0.32654672861099243,0.7419744146753561,0.47188027999034515,0.4630348795397339,0.19902912621359223
Q09524,0.303987,0.5271542360608255,-0.312,0.3400387784779447,-0.78,0.10450118452224269,0.07213930348258707,0.7332850591358918,0.038607481867074966,0.2960748076438904,0.3934347091479604,0.44436398744870864,0.4340243228302923,0.26865671641791045
Q18409,2.23041,0.9867245957035964,-0.192,0.6631119728550654,4.35,0.9657804685443537,0.6815642458100558,0.9495534636736664,0.8395779728889465,0.8038889169692993,0.9683804006758387,0.9855177407675597,0.3201117318435759,0.441340782122905
A0A0K3AUE4,0.484657,0.6473569876900797,0.703,0.9975763451284537,2.81,0.9139247170307976,0.12804878048780488,0.8085928071445813,0.8928556442260742,0.7873342037200928,0.9768283852280956,0.9785179821385469,0.4055894308943064,0.17428861788617886
Q23223,0.709596,0.7832488534878108,-0.23,0.5707707222491517,0.83,0.6006843906291129,0.0,0.0002413709872073377,0.03211234509944916,0.6771904230117798,0.3584359160028964,0.8870383779869659,0.4585553389646947,0.2797270955165692
Q17440,0.860373,0.850591358918658,-0.332,0.28502181289384393,-0.24,0.25401421426691234,0.0,0.0002413709872073377,0.047626107931137085,0.3921878933906555,0.4289162442674391,0.5310161718561429,0.452681481481482,0.248
Q966C6,0.181552,0.44219164856384263,-0.32,0.3182258846340281,-1.05,0.06185838378520663,0.0,0.0002413709872073377,0.033155106008052826,0.6224371790885925,0.36350470673425056,0.8153511947863866,0.42758909853249527,0.3169811320754717
P54073,0.457654,0.6299782766111514,-0.354,0.22685409597673292,0.11,0.36430639642011053,0.2552083333333333,0.8843832971276853,0.7799253463745117,0.6841745972633362,0.9560704803282646,0.8945208785903934,0.3983796296296308,0.3776041666666667
Q93367,-0.54616,0.13082307506637703,-0.072,0.8368880271449346,1.14,0.69018162674388,0.1450381679389313,0.8237991793386436,0.04029640927910805,0.20862534642219543,0.4016413227130099,0.3386434950518948,0.4665253039298831,0.2010178117048346
Q23122,1.12525,0.928554187786628,-0.326,0.30077556955889484,0.88,0.615951566201632,0.0,0.0002413709872073377,0.24882015585899353,0.7929635643959045,0.7286990103789525,0.9804489500362057,0.4510018214936214,0.28877679697351827
Q09530,1.1749,0.9353125754284335,-0.224,0.5884634028114396,1.22,0.7104501184522243,0.0,0.0002413709872073377,0.2798638939857483,0.7457753419876099,0.7448708665218441,0.9563118513154719,0.4289259259259232,0.30833333333333335
Q9N373,0.188854,0.44677769732078204,-0.043,0.862094037809016,1.86,0.8262700710713345,0.0,0.0002413709872073377,0.3080483675003052,0.5571199655532837,0.7593531257542844,0.7159063480569635,0.3956685499058381,0.2711864406779661
Q09599,0.524352,0.6727009413468501,-0.231,0.5671352399418322,1.61,0.7836272703342985,0.547683923705722,0.9360366883900555,0.6444709300994873,0.4802493155002594,0.9116582186821144,0.6232198889693459,0.3761731759006962,0.329700272479564
Q93594,1.00765,0.9015206372194062,-0.31,0.34755210857973823,0.23,0.4061595156620163,0.18354430379746836,0.8476949070721699,0.7670741677284241,0.4485343098640442,0.9531740284817765,0.5891865797731113,0.38895921237693315,0.33544303797468356
Q20932,0.0929488,0.38909003137822834,-0.326,0.30077556955889484,-0.71,0.12108449591997894,0.1870824053452116,0.8501086169442433,0.041600365191698074,0.5490639209747314,0.40526188752111997,0.7043205406710114,0.43971789161098834,0.31403118040089084
Q9TZQ3,1.60935,0.9748974173304369,0.127,0.9444983034415899,9.44,0.996314819689392,0.056164383561643834,0.6975621530292059,0.9481229782104492,0.7152713537216187,0.9888969345884625,0.924933622978518,0.4609132420091348,0.25068493150684934
Q9U6P6,0.165233,0.4335022930243785,-0.41,0.11512360639844886,-0.14,0.2824427480916031,0.0,0.0002413709872073377,0.05912025645375252,0.23181135952472687,0.4692251991310644,0.36495293265749457,0.46109240553684955,0.265993265993266
Q9N4I4,0.462326,0.6331160994448467,-0.441,0.08288899660688318,0.22,0.40142142669123454,0.004629629629629629,0.5976345643253681,0.2976917624473572,0.41742223501205444,0.7550084479845522,0.5566014965001207,0.45576131687242777,0.27314814814814814
Q19952,1.95601,0.983586772869901,-0.247,0.5290838584585555,nan,nan,0.5528455284552846,0.9370021723388848,0.13834135234355927,0.5515201687812805,0.6273231957518707,0.7086652184407434,0.4224028906955733,0.2682926829268293
P91240,0.356734,0.5585324643977794,-0.132,0.7670867668444014,1.04,0.6654382732297973,0.08503937007874016,0.7530774800868936,0.7585560083389282,0.5479726195335388,0.9495534636736664,0.7009413468501087,0.42556430446194254,0.3102362204724409
Q09523,0.0198803,0.3446777697320782,-0.259,0.4968492486669898,-0.35,0.22242695446170044,0.0,0.0002413709872073377,0.010781328193843365,0.09607166051864624,0.11585807385952208,0.16195993241612358,0.4669204737732641,0.20812182741116753
Q09312,0.25173,0.4868452811972001,0.054,0.9158991759573437,0.94,0.6335877862595419,0.0981012658227848,0.7719044170890659,0.26793956756591797,0.5216993093490601,0.7385952208544533,0.667632150615496,0.4486814345991577,0.23259493670886075
Q21691,1.19582,0.939174511223751,-0.125,0.7787203102278235,2.25,0.8662806001579363,0.05771050141911069,0.70263094376056,0.8779196739196777,0.6047117710113525,0.9739319333816076,0.7875935312575428,0.43456322926522,0.2507095553453169
Q20374,0.623557,0.7344919140719286,0.176,0.9571013087736306,2.04,0.8470650171097658,0.0,0.0002413709872073377,0.48641008138656616,0.8089014291763306,0.8481776490465845,0.9869659666908037,0.4373215953047891,0.2533013205282113
Q9BKQ8,0.430521,0.6075307748008689,-0.282,0.43068347067377605,0.34,0.44195841010792314,0.060109289617486336,0.7072169925174994,0.055146168917417526,0.462999165058136,0.4561911658218682,0.6041515809799662,0.4669702489374624,0.2459016393442623
P34563,-0.357828,0.184407434226406,-0.5,0.04168686379059622,-1.13,0.052645433008686494,0.006211180124223602,0.6002896451846488,0.027132829651236534,0.45933541655540466,0.32705768766594256,0.5998069032102341,0.4510006901311252,0.3105590062111801
O16686,0.509176,0.6649770697562153,-0.285,0.4209888511875909,-0.34,0.2253224532771782,0.09259259259259259,0.7649046584600531,0.11171481758356094,0.5575196743011475,0.5920830316195993,0.7166304610185855,0.41177983539094865,0.30092592592592593
O18282,1.33064,0.9580014482259233,-0.376,0.181047018904508,0.16,0.3819426164780205,0.16423357664233576,0.8368332126478397,0.7193731665611267,0.7509442567825317,0.9411054791214096,0.9604151580979966,0.42627737226277435,0.3175182481751825
Q95Y89,0.575008,0.7052860246198407,-0.408,0.12142510906446922,0.27,0.4203737825743617,0.047080979284369114,0.6772869901037896,0.4503363072872162,0.7757150530815125,0.8324885348781077,0.9744146753560222,0.4370370370370382,0.3182674199623352
Q95Y90,0.101509,0.3965725319816558,-0.445,0.0780416868637906,0.12,0.36904448539089235,0.0,0.0002413709872073377,0.4030018746852875,0.38122469186782837,0.8081100651701666,0.5220854453294714,0.47519106407995243,0.2751322751322751
P90897,3.43254,0.9951725802558532,0.322,0.9798836645661658,13.37,0.9992103185048697,0.2773722627737226,0.8918657977311127,0.9621928930282593,0.7910034656524658,0.9917933864349505,0.9802075790489984,0.38306105897346737,0.264859228362878
Q19713,0.222473,0.4663287472845764,-0.286,0.41662627241880756,-0.15,0.28007370360621214,0.0,0.0002413709872073377,0.02269003726541996,0.2444775402545929,0.2894038136615979,0.3835384986724596,0.48480917465689044,0.24873096446700507
Q9XVS7,0.646231,0.7499396572531981,-0.245,0.5322346097915657,1.97,0.8386417478283759,0.0,0.0002413709872073377,0.020107602700591087,0.5452888607978821,0.2618875211199614,0.6990103789524499,0.4535208775654653,0.25477707006369427
Q20228,0.695907,0.7786628047308713,-0.408,0.12142510906446922,1.49,0.7641484601210845,0.06878306878306878,0.7243543326092203,0.3777100443840027,0.5302196145057678,0.7943519188993483,0.6799420709630702,0.429747207524985,0.36507936507936506
Q17533,-0.157964,0.26237026309437605,-0.351,0.23557925351429956,0.56,0.5169781521453014,0.0,0.0002413709872073377,0.018047548830509186,0.14483396708965302,0.23557808351436157,0.24547429398986242,0.48967592592592635,0.24166666666666667
Q9TYK1,6.87503,1.0,0.015,0.898691226369365,13.94,0.9994735456699131,0.3360655737704918,0.9065894279507604,0.9359378814697266,0.7991358637809753,0.985034998793145,0.9831040308954864,0.40127504553734167,0.2540983606557377
Q21338,1.70139,0.9780352401641322,0.202,0.9621909840038778,5.03,0.9736772834956567,0.08940397350993377,0.7610427226647357,0.915178120136261,0.8424304723739624,0.9809316920106204,0.9949312092686459,0.41668506254598636,0.28807947019867547
O02639,0.817541,0.834178131788559,-0.403,0.13184682501211828,-0.71,0.12108449591997894,0.24242424242424243,0.8790731354091238,0.10267448425292969,0.5072168707847595,0.5756698044895003,0.6521844074342265,0.3689113355780026,0.398989898989899
P34681,0.782599,0.8218682114409848,0.13,0.9452253999030538,6.84,0.9886812319031324,0.03365384615384615,0.6488052136133237,0.5520330667495728,0.5359349846839905,0.8783490224475018,0.6881486845281197,0.4644230769230758,0.21346153846153845
G5ED29,1.53284,0.9720009654839489,0.661,0.9961221522055259,4.11,0.9613056067386154,0.3086548488008342,0.9020033791938209,0.9422771334648132,0.8334560394287109,0.9869659666908037,0.9930002413709872,0.3646506777893608,0.16266944734098018
P34264,-0.0798151,0.2947139753801593,-0.312,0.3400387784779447,-0.69,0.12476967623058699,0.0,0.0002413709872073377,0.019169365987181664,0.5177492499351501,0.24740526188752113,0.6637702148201786,0.4607407407407397,0.2923076923076923
Q21230,0.722142,0.7897658701424088,-0.521,0.031022782355792537,-0.23,0.25717294024743353,0.196,0.85493603668839,0.185343936085701,0.5784024000167847,0.6787352160270336,0.7441467535602221,0.4521777777777791,0.316
Q19162,0.863297,0.8515568428674873,-0.368,0.19801260300533205,0.98,0.6470123716767571,0.0,0.0002413709872073377,0.4465676248073578,0.6590498685836792,0.8310403089548636,0.8633840212406468,0.4201814058956922,0.3469387755102041
O45244,0.675047,0.7673183683321265,-0.266,0.4774600096946195,1.37,0.738878652276915,0.020833333333333332,0.6268404537774559,0.16866348683834076,0.6931254863739014,0.6637702148201786,0.9046584600531016,0.4373677248677254,0.30853174603174605
Q09249,1.32232,0.9567945932898866,-0.144,0.7489093553078041,5.78,0.9815740984469598,0.030038759689922482,0.6413227130098962,0.8026608228683472,0.6753462553024292,0.9606565290852039,0.8851074100893073,0.43481912144702844,0.2693798449612403
O44169,-0.201171,0.23799179338643495,-0.191,0.6655356277266117,2.01,0.8439062911292445,0.0,0.0002413709872073377,0.03714846819639206,0.11788837611675262,0.38619357953174027,0.20178614530533429,0.4949369988545252,0.20824742268041238
O44518,0.334191,0.5430847212165097,-0.175,0.6975278720310227,0.97,0.6438536456962358,0.0,0.0002413709872073377,0.1037055030465126,0.296019971370697,0.5773594013999517,0.4441226164615013,0.4647297059341417,0.24564183835182252
P34305,0.687298,0.7740767559739319,-0.316,0.3284052350945225,0.71,0.5640958146880758,0.1210801393728223,0.7986965966690803,0.26676079630851746,0.627906322479248,0.7373883659184166,0.8237991793386436,0.4437379016647279,0.3118466898954704
Q09345,0.623623,0.7347332850591359,0.265,0.9716432380029084,2.34,0.8749670966043696,0.06804374240583232,0.7224233647115617,0.7723020315170288,0.7268832921981812,0.9546222544050205,0.9372435433260922,0.4197380855947086,0.23693803159173754
