accession,catGRANULE,catGRANULE_rnk,PLAAC_NLLR,PLAAC_rnk,PScore,PScore_rnk,ESpritz,ESpritz_rnk,SaPS_8fea,PdPS_8fea,SaPS_8fea_rnk,PdPS_8fea_rnk,Hydropathy,FCR
O02195,0.692967,0.7002770083102493,-0.322,0.24314493564633463,0.55,0.43911995177817964,0.0,0.0002770083102493075,0.019889263436198235,0.3476914167404175,0.21634349030470915,0.4481994459833795,0.4556578050443088,0.2331288343558282
P16914,0.412601,0.5379501385041551,0.484,0.9661443760492445,1.12,0.596745027124774,0.0,0.0002770083102493075,0.8295553922653198,0.3344962000846863,0.8922437673130194,0.4373961218836565,0.4844720496894405,0.12629399585921325
P22745,0.480834,0.5808864265927978,-0.327,0.22999440402909904,0.15,0.3010849909584087,0.083710407239819,0.7440443213296399,0.38142725825309753,0.5188472867012024,0.7069252077562327,0.6240997229916897,0.43557063851181377,0.2692307692307692
Q9VSH4,2.09497,0.9875346260387812,0.369,0.9395635142697258,6.41,0.9804098854731766,0.3895705521472393,0.9160664819944598,0.9757893681526184,0.8417162895202637,0.9864265927977839,0.9817174515235457,0.3640933878663955,0.2469325153374233
O01367,-0.262821,0.19722991689750694,0.451,0.9613878007834359,0.57,0.4451476793248945,0.0,0.0002770083102493075,0.5254539251327515,0.5440133213996887,0.7772853185595567,0.6542936288088642,0.45917695473251136,0.20493827160493827
P41042,0.945889,0.8218836565096953,-0.347,0.18802462227196418,-0.42,0.14617239300783605,0.0,0.0002770083102493075,0.02227545902132988,0.4497504234313965,0.2476454293628809,0.5434903047091413,0.46632609621115334,0.2720306513409962
O76922,0.812428,0.7656509695290858,0.02,0.789311695579183,1.66,0.7103676913803496,0.06004618937644342,0.6991689750692521,0.1461750715970993,0.646918535232544,0.5562326869806095,0.7900277008310249,0.45242494226327634,0.23556581986143188
Q5LJZ2,1.34603,0.9340720221606649,-0.034,0.7467823167319529,2.37,0.7965641952983725,0.0,0.0002770083102493075,0.7716162204742432,0.7459203600883484,0.8714681440443214,0.9027700831024931,0.39472543841831165,0.30347349177330896
Q9W5B6,0.492073,0.5872576177285319,-0.264,0.37660884163402353,-0.06,0.23749246534056662,0.0,0.0002770083102493075,0.09584693610668182,0.2954752445220947,0.4919667590027701,0.40110803324099725,0.4731219651528135,0.21079691516709512
Q7K175,-0.115312,0.2520775623268698,-0.406,0.10156687185226637,0.3,0.3568414707655214,0.09718670076726342,0.7662049861495844,0.07549355924129486,0.4303969740867615,0.4476454293628809,0.5210526315789473,0.4552145495879524,0.2813299232736573
A1Z9L3,0.831263,0.7742382271468145,-0.289,0.3136541689983212,0.89,0.5334538878842676,0.05877616747181964,0.6950138504155124,0.24317164719104767,0.6849462389945984,0.6332409972299169,0.8398891966759002,0.42355519770979044,0.3148148148148148
Q2PE14,0.561434,0.6299168975069253,-0.306,0.27895914941242306,1.12,0.596745027124774,0.2820976491862568,0.889196675900277,0.20337152481079102,0.5246867537498474,0.6080332409972299,0.6304709141274238,0.4069117942535658,0.3074141048824593
Q02748,0.149061,0.37728531855955677,-0.322,0.24314493564633463,0.04,0.2691380349608198,0.0,0.0002770083102493075,0.2669247090816498,0.21969370543956757,0.6454293628808865,0.3224376731301939,0.47306313757926644,0.25806451612903225
Q8MSV2,0.667418,0.6886426592797784,0.413,0.9507554560716285,4.26,0.931585292344786,0.13389830508474576,0.8094182825484765,0.944517970085144,0.8204039335250854,0.9518005540166204,0.9698060941828255,0.445725047080977,0.11864406779661017
Q8SWR8,1.40122,0.9415512465373961,0.756,0.9932848349188584,5.24,0.9635322483423749,0.5175276752767528,0.9354570637119114,0.9605598449707031,0.8100236654281616,0.968421052631579,0.9620498614958449,0.3836510865108668,0.14206642066420663
Q9W2E7,0.346851,0.49473684210526314,-0.275,0.3472299944040291,0.93,0.5464135021097046,0.0,0.0002770083102493075,0.023164760321378708,0.23081223666667938,0.25872576177285317,0.33545706371191136,0.4492935131663462,0.21676300578034682
Q9V4Q8,0.531736,0.6119113573407202,-0.233,0.45383324006715164,0.53,0.432790837854129,0.0,0.0002770083102493075,0.0838819295167923,0.6074185371398926,0.4667590027700831,0.7409972299168975,0.4438993710691826,0.2679245283018868
P43332,0.0882769,0.34044321329639887,-0.236,0.44655847789591496,-0.02,0.2501506931886679,0.0,0.0002770083102493075,0.3916969299316406,0.40200573205947876,0.7119113573407202,0.4933518005540166,0.43796296296296283,0.2638888888888889
P26686,2.26305,0.990027700831025,-0.137,0.6354224958030218,3.4,0.8875828812537673,0.2579787234042553,0.8836565096952909,0.8606843948364258,0.8440540432929993,0.9044321329639889,0.9831024930747922,0.33829787234042463,0.375
Q9VE51,0.180311,0.39667590027700833,-0.216,0.4904868494683828,-0.05,0.23960216998191683,0.0,0.0002770083102493075,0.11728401482105255,0.1362912356853485,0.5235457063711911,0.21052631578947367,0.48835282651071993,0.23391812865497075
Q2MGL3,-0.10703,0.25706371191135735,-0.246,0.4238947957470621,-0.79,0.07805907172995781,0.11377245508982035,0.788365650969529,0.014586229808628559,0.1009465679526329,0.14875346260387812,0.15013850415512464,0.42528276779773816,0.20958083832335328
P09180,0.810304,0.7620498614958449,-0.124,0.6502518186905428,2.04,0.7573839662447257,0.059850374064837904,0.6977839335180055,0.5424796342849731,0.6785063743591309,0.7839335180055401,0.8307479224376731,0.4450263230811855,0.286783042394015
Q8IQ13,-0.443655,0.14265927977839335,-0.476,0.045047565752658086,-1.34,0.026220614828209764,0.5849056603773585,0.9418282548476454,0.027909953147172928,0.4401854872703552,0.29722991689750694,0.532409972299169,0.38134171907756753,0.37735849056603776
Q9VL63,0.595101,0.649584487534626,-0.321,0.24650251818690544,1.22,0.621458710066305,1.0,0.9681440443213296,0.5060242414474487,0.6949461698532104,0.7659279778393352,0.8512465373961219,0.28268199233716484,0.5172413793103449
Q9VXA8,0.0720884,0.33434903047091413,-0.226,0.4714605484051483,0.35,0.3746232670283303,0.0,0.0002770083102493075,0.02339775115251541,0.2041507512331009,0.2614958448753463,0.3080332409972299,0.4664592592592599,0.22666666666666666
Q9V9Z9,1.31927,0.9285318559556787,-0.374,0.14325685506435368,1.41,0.6669680530440024,0.32247557003257327,0.9027700831024931,0.5412103533744812,0.44480466842651367,0.7836565096952909,0.5379501385041551,0.3805646036916384,0.3811074918566775
Q9VP47,0.739294,0.72797783933518,-0.182,0.5679910464465585,0.75,0.49819168173598555,0.038083538083538086,0.6484764542936288,0.6098617911338806,0.6028663516044617,0.8110803324099723,0.7349030470914127,0.4200245700245703,0.2972972972972973
P48809,2.80397,0.993628808864266,0.441,0.9585898153329603,9.76,0.9933694996986137,0.17814726840855108,0.8440443213296399,0.9878044128417969,0.8124915361404419,0.9997229916897507,0.964819944598338,0.4029823172340989,0.15676959619952494
Q9VVE5,0.552776,0.6246537396121884,0.174,0.8847229994404029,3.41,0.8887884267631103,0.0,0.0002770083102493075,0.8500049710273743,0.43022841215133667,0.9,0.5204986149584487,0.45549533273110465,0.17886178861788618
P15348,1.73558,0.9736842105263158,-0.187,0.5562395075545608,2.31,0.7917420132610006,0.21078092605390464,0.8628808864265928,0.8343276977539062,0.7410567402839661,0.8947368421052632,0.8980609418282548,0.4196344928203976,0.3178991015894955
P25991,0.209617,0.41274238227146814,-0.216,0.4904868494683828,0.94,0.5500301386377335,0.0196078431372549,0.6022160664819944,0.06085466593503952,0.360282301902771,0.41329639889196673,0.45401662049861496,0.46428467683369906,0.2549019607843137
Q9VGK7,0.655608,0.6822714681440443,-0.238,0.4418019026301063,0.29,0.35051235684147075,0.0,0.0002770083102493075,0.024026386439800262,0.6661376357078552,0.2678670360110803,0.8177285318559557,0.4676340078097287,0.23961661341853036
Q9VRJ1,0.38225,0.518005540166205,-0.136,0.6373810856183548,1.0,0.5669077757685352,0.0,0.0002770083102493075,0.04485214501619339,0.45730334520339966,0.3628808864265928,0.5531855955678671,0.4731335090030746,0.22332015810276679
Q9VCK0,1.07481,0.8695290858725762,-0.084,0.6983771684387241,1.54,0.6904761904761905,0.0,0.0002770083102493075,0.47954654693603516,0.5001202821731567,0.7565096952908588,0.6005540166204986,0.41660714285714284,0.2767857142857143
Q7K4N3,-0.235753,0.20803324099722992,-0.364,0.161723559037493,0.24,0.33122362869198313,0.02375,0.6105263157894737,0.0497858002781868,0.3986711800098419,0.3817174515235457,0.49058171745152357,0.4685000000000001,0.25375
Q24562,0.497464,0.5903047091412742,-0.129,0.6452154448796866,-0.36,0.16124171187462327,0.08413461538461539,0.7448753462603878,0.07886210083961487,0.40491852164268494,0.45429362880886426,0.49473684210526314,0.4489049145299134,0.2548076923076923
Q9VUQ5,2.19696,0.989196675900277,0.782,0.9949636261891438,5.74,0.9710669077757685,0.2883031301482702,0.8908587257617728,0.9821071624755859,0.8721872568130493,0.9955678670360111,0.9944598337950139,0.3863811092806132,0.20181219110378912
Q27415,0.503753,0.5958448753462604,-0.529,0.023503077783995522,-2.0,0.003616636528028933,0.6710526315789473,0.9473684210526315,0.10296238958835602,0.6234041452407837,0.5019390581717451,0.7601108033240997,0.4133040935672517,0.375
P17886,0.200583,0.40581717451523547,-0.408,0.10016787912702854,-0.46,0.1371308016877637,0.1267806267806268,0.8024930747922437,0.05778830498456955,0.5583177208900452,0.403601108033241,0.6722991689750693,0.41164925609370046,0.3433048433048433
Q9VZE6,0.424036,0.5432132963988919,-0.378,0.1371012870733072,-0.33,0.17058468957203135,0.2395543175487465,0.8759002770083103,0.21321022510528564,0.7049597501754761,0.6160664819944598,0.8617728531855956,0.41203961621788915,0.33147632311977715
Q9VLP7,0.930501,0.8163434903047091,-0.175,0.5789031897034136,1.42,0.6690777576853526,0.17632241813602015,0.842382271468144,0.7751165628433228,0.5531550645828247,0.8722991689750692,0.6656509695290859,0.43512454520011207,0.28463476070528965
Q9GU68,-0.292928,0.189196675900277,-0.42,0.08785674314493565,-0.39,0.15370705244122965,0.0,0.0002770083102493075,0.01710105687379837,0.723003625869751,0.18005540166204986,0.8789473684210526,0.46002795248078227,0.2893081761006289
Q9W237,0.630288,0.6695290858725762,-0.473,0.04560716284275322,-0.46,0.1371308016877637,0.4527027027027027,0.9263157894736842,0.050582610070705414,0.5933297276496887,0.38365650969529086,0.7235457063711911,0.44151651651651663,0.2972972972972973
Q24134,-0.307254,0.18642659279778392,-0.058,0.7224398433128147,1.21,0.617842073538276,0.005190311418685121,0.5764542936288088,0.05066400766372681,0.1526166796684265,0.38393351800554015,0.2404432132963989,0.48560169165705636,0.21972318339100347
Q9U1H9,0.65925,0.6853185595567867,-0.04,0.7381085618354785,0.6,0.4559975889089813,0.07589285714285714,0.7296398891966759,0.2725156545639038,0.7345285415649414,0.6484764542936288,0.892797783933518,0.4425760582010573,0.2544642857142857
Q9W1F4,0.138966,0.36952908587257616,-0.247,0.41997761611639617,0.08,0.2833031946955998,0.0,0.0002770083102493075,0.15830287337303162,0.22542843222618103,0.5673130193905818,0.3285318559556787,0.447907647907647,0.24512987012987014
O16011,-0.282375,0.19196675900277008,0.202,0.8959149412423055,2.82,0.8420735382760699,0.0,0.0002770083102493075,0.8423215746879578,0.4240206778049469,0.896398891966759,0.5146814404432133,0.46932285821174585,0.13131313131313133
Q9VVA0,-0.426454,0.15013850415512464,-0.221,0.4812534974818131,0.5,0.4243520192887282,0.4825174825174825,0.9310249307479225,0.07918183505535126,0.1797381341457367,0.4551246537396122,0.27922437673130196,0.4374514374514373,0.2097902097902098
Q7K1U0,0.463813,0.5706371191135734,-0.283,0.33128147733631785,0.26,0.33755274261603374,0.027559055118110236,0.6232686980609419,0.3125007152557373,0.5747153162956238,0.6720221606648199,0.6966759002770083,0.4184601924759407,0.28346456692913385
Q9VD51,1.02992,0.8548476454293629,-0.364,0.161723559037493,-0.13,0.21729957805907174,0.2088235294117647,0.8612188365650969,0.2854110598564148,0.7840810418128967,0.6565096952908587,0.939612188365651,0.42697712418300704,0.3088235294117647
B7Z0I7,0.370374,0.5088642659279778,-0.276,0.3455512031337437,0.37,0.38245931283905965,0.2962962962962963,0.892797783933518,0.46039390563964844,0.6538333892822266,0.746814404432133,0.8008310249307479,0.39838556505223216,0.3333333333333333
P12297,1.27317,0.9207756232686981,-0.094,0.6894236149972021,1.96,0.7486437613019892,0.24402907580477673,0.8775623268698061,0.8820846676826477,0.7334402799606323,0.9119113573407203,0.8914127423822714,0.3980846890504242,0.2772585669781931
Q05856,1.34704,0.9343490304709141,0.16,0.8771684387241186,4.3,0.933996383363472,0.12060301507537688,0.7952908587257618,0.9455770254135132,0.6873947381973267,0.9529085872576177,0.842382271468144,0.4613623673925176,0.19095477386934673
Q9W4M9,0.485735,0.5839335180055402,-0.344,0.1944599888080582,-0.09,0.22814948764315854,0.08042895442359249,0.7376731301939058,0.08824940770864487,0.45335012674331665,0.47673130193905816,0.5484764542936288,0.4491361334524879,0.27211796246648795
P49963,1.0226,0.8498614958448754,-0.015,0.7652490207050924,1.6,0.7025316455696202,0.25,0.8797783933518005,0.5745394825935364,0.5578840970993042,0.7975069252077562,0.6709141274238227,0.3790277777777779,0.28125
P25158,0.201008,0.40637119113573406,-0.107,0.6757134862898713,0.73,0.49306811332127787,0.0,0.0002770083102493075,0.06019669026136398,0.6379361152648926,0.4110803324099723,0.7772853185595567,0.44649798313164596,0.22607260726072606
Q9VNV3,1.08597,0.8725761772853186,-0.116,0.6620033575825406,1.43,0.6699819168173599,0.0,0.0002770083102493075,0.14874276518821716,0.4710997939109802,0.5595567867036011,0.5695290858725762,0.4620357634112805,0.24209078404401652
P25724,0.353532,0.5,0.203,0.8967543368774482,1.79,0.7284508740204942,0.0,0.0002770083102493075,0.7426966428756714,0.4683409631252289,0.8614958448753463,0.564819944598338,0.45198115821557194,0.13216957605985039
Q9VXE0,-0.132481,0.24792243767313019,-0.477,0.04476776720761052,nan,nan,1.0,0.9681440443213296,0.023325487971305847,0.18273672461509705,0.2598337950138504,0.28254847645429365,0.4774853801169586,0.2894736842105263
Q8T8R1,2.53487,0.9919667590027701,-0.08,0.7028539451594852,4.68,0.946955997588909,0.0,0.0002770083102493075,0.8289051055908203,0.5983205437660217,0.8919667590027701,0.7296398891966759,0.38868686868686836,0.24242424242424243
Q9VDS6,1.35906,0.9357340720221606,-0.392,0.11639619473978735,-1.09,0.0461121157323689,1.0,0.9681440443213296,0.16388662159442902,0.40450090169906616,0.5722991689750693,0.49445983379501385,0.32949245541838124,0.4444444444444444
